Customer_ID,Recency,Frequency,MonetaryValue,Country
14886,253,1,364.8,United_Kingdom
14887,79,1,788.0,United_Kingdom
14888,207,1,369.2,United_Kingdom
14889,336,1,110.7,United_Kingdom
14890,254,3,752.95,United_Kingdom
14891,148,4,908.13,United_Kingdom
14893,10,3,1573.58,United_Kingdom
14894,85,3,1142.01,United_Kingdom
14896,205,8,1729.42,United_Kingdom
14897,8,8,3063.79,United_Kingdom
14898,23,14,3211.46,United_Kingdom
14899,395,1,1287.99,United_Kingdom
14901,11,12,2289.65,United_Kingdom
14902,26,3,947.34,United_Kingdom
14903,21,5,2667.36,United_Kingdom
14904,2,4,1497.56,United_Kingdom
14905,158,8,1303.14,United_Kingdom
14907,3,16,5822.09,United_Kingdom
14908,74,2,381.9,United_Kingdom
14909,437,3,1318.28,United_Kingdom
14910,3,4,393.45,United_Kingdom
14912,17,5,1228.7,Italy
14913,36,8,3775.17,United_Kingdom
14915,91,11,1394.04,United_Kingdom
14916,71,8,2641.75,United_Kingdom
14917,597,2,1123.75,United_Kingdom
14918,116,9,5256.21,United_Kingdom
14919,539,1,359.35,United_Kingdom
14920,213,3,1510.27,United_Kingdom
14921,30,2,1195.71,United_Kingdom
14922,394,2,793.04,United_Kingdom
14923,51,1,729.2,United_Kingdom
14924,246,3,783.1,United_Kingdom
14926,382,2,359.4,United_Kingdom
14927,397,1,286.6,United_Kingdom
14929,32,2,813.89,United_Kingdom
14930,109,6,4766.68,Channel_Islands
14931,5,4,830.6800000000001,Channel_Islands
14932,366,2,879.66,Channel_Islands
14933,444,4,1770.0,Channel_Islands
14934,82,5,3338.5,Channel_Islands
14935,297,2,2849.83,Channel_Islands
14937,57,2,1374.08,Channel_Islands
14938,562,2,1821.55,Channel_Islands
14940,418,2,479.89,United_Kingdom
14941,579,1,100.5,United_Kingdom
14942,402,4,290.11,United_Kingdom
14945,414,1,179.4,United_Kingdom
14946,14,1,100.9,United_Kingdom
14947,72,6,976.44,United_Kingdom
14948,23,6,1035.97,United_Kingdom
14949,469,4,497.1,United_Kingdom
14950,19,1,335.8,United_Kingdom
14951,79,1,237.41,United_Kingdom
14953,25,4,860.84,United_Kingdom
14954,12,2,466.16,United_Kingdom
14956,421,1,1325.0,United_Kingdom
14957,253,2,176.55,United_Kingdom
14958,147,6,865.74,United_Kingdom
14959,64,4,686.92,United_Kingdom
14960,8,2,153.77,United_Kingdom
14962,271,4,313.51,United_Kingdom
14963,10,12,2717.68,United_Kingdom
14964,247,1,196.26,United_Kingdom
14965,96,2,531.33,United_Kingdom
14966,15,6,816.97,United_Kingdom
14967,50,5,1475.56,United_Kingdom
14968,30,2,461.09,United_Kingdom
14970,68,11,4501.84,United_Kingdom
14971,35,2,1034.06,United_Kingdom
14972,128,2,122.36,United_Kingdom
14973,107,3,1314.45,United_Kingdom
14974,37,1,105.98,United_Kingdom
14975,57,2,461.19,United_Kingdom
14976,57,6,762.76,United_Kingdom
14978,72,10,2823.88,United_Kingdom
14981,246,2,372.92,United_Kingdom
14982,572,1,215.23,United_Kingdom
14984,19,4,464.67,United_Kingdom
14985,198,2,277.83,United_Kingdom
14986,376,2,507.46,United_Kingdom
14987,16,6,591.8499999999999,United_Kingdom
14988,212,7,1879.02,United_Kingdom
14990,612,2,248.17000000000002,United_Kingdom
14991,430,1,252.32,United_Kingdom
14992,442,1,196.4,United_Kingdom
14993,564,1,34.83,United_Kingdom
14994,382,5,806.97,United_Kingdom
14995,39,2,117.88,United_Kingdom
14996,481,2,432.09,United_Kingdom
14997,46,4,603.1999999999999,United_Kingdom
14998,170,4,632.54,United_Kingdom
14999,593,1,118.08000000000001,United_Kingdom
15000,48,1,450.07,United_Kingdom
15001,394,1,145.22,United_Kingdom
15002,116,9,4117.65,United_Kingdom
15003,473,6,818.84,United_Kingdom
15004,147,1,1205.18,United_Kingdom
15006,51,2,702.12,United_Kingdom
15007,159,1,156.91,United_Kingdom
15008,480,2,360.0,United_Kingdom
15009,12,3,1241.29,United_Kingdom
15010,36,1,308.94,United_Kingdom
15011,396,2,409.1,United_Kingdom
15012,54,3,660.0,United_Kingdom
15013,488,10,1485.5,United_Kingdom
15014,43,2,254.32,United_Kingdom
15015,501,12,2102.09,United_Kingdom
15016,173,5,523.73,United_Kingdom
15017,34,1,125.58,United_Kingdom
15018,39,3,531.91,United_Kingdom
15019,267,1,226.62,United_Kingdom
15020,379,1,122.17,United_Kingdom
15021,9,12,2425.83,United_Kingdom
15022,12,5,1028.49,United_Kingdom
15024,10,16,3816.51,United_Kingdom
15025,33,2,895.08,United_Kingdom
15026,80,5,911.6899999999999,United_Kingdom
15027,31,10,3057.84,United_Kingdom
15028,8,6,1091.06,United_Kingdom
15029,620,1,333.9,United_Kingdom
15030,72,7,1854.8700000000001,United_Kingdom
15031,4,14,2530.65,United_Kingdom
15033,5,10,2510.2,United_Kingdom
15034,16,14,8051.88,United_Kingdom
15035,90,1,203.41,United_Kingdom
15036,72,3,394.45,United_Kingdom
15037,376,2,247.01,United_Kingdom
15038,59,8,987.9300000000001,United_Kingdom
15041,170,2,275.48,United_Kingdom
15042,199,2,315.45,United_Kingdom
15043,31,6,2753.3,United_Kingdom
15045,152,2,712.26,United_Kingdom
15047,270,1,343.62,United_Kingdom
15048,65,4,451.99,United_Kingdom
15049,274,1,121.17000000000002,United_Kingdom
15050,25,5,3919.79,United_Kingdom
15051,23,9,3692.5,United_Kingdom
15052,319,1,129.98,United_Kingdom
15053,5,3,696.29,United_Kingdom
15054,12,2,279.82,United_Kingdom
15055,475,3,510.07,United_Kingdom
15056,520,1,122.05,United_Kingdom
15057,275,5,3120.96,United_Kingdom
15058,25,16,3130.09,United_Kingdom
15059,41,19,2913.8,United_Kingdom
15060,8,4,276.85,United_Kingdom
15062,71,8,2069.7,United_Kingdom
15063,213,1,370.79999999999995,United_Kingdom
15064,410,4,967.0600000000001,United_Kingdom
15065,38,5,3195.96,United_Kingdom
15066,53,1,893.59,United_Kingdom
15067,78,5,3679.58,United_Kingdom
15068,46,4,1107.11,United_Kingdom
15069,179,1,764.28,United_Kingdom
15070,373,3,783.85,United_Kingdom
15071,94,4,1379.0600000000002,United_Kingdom
15072,479,1,187.52,United_Kingdom
15073,10,8,2471.22,United_Kingdom
15074,105,3,1550.73,United_Kingdom
15075,78,1,758.03,United_Kingdom
15076,173,3,1380.34,United_Kingdom
15077,495,2,1020.0,United_Kingdom
15079,213,10,2762.9,United_Kingdom
15080,428,2,492.70000000000005,United_Kingdom
15081,22,12,1373.42,United_Kingdom
15083,257,1,62.699999999999996,United_Kingdom
15084,380,2,888.88,United_Kingdom
15086,565,2,208.33,United_Kingdom
15087,282,1,306.94,United_Kingdom
15088,21,2,1094.02,United_Kingdom
15089,10,6,2067.43,United_Kingdom
15090,308,1,381.32,United_Kingdom
15091,68,3,923.21,United_Kingdom
15092,215,3,756.66,United_Kingdom
15095,104,9,2993.29,United_Kingdom
15096,43,1,201.54000000000002,United_Kingdom
15097,4,3,883.54,United_Kingdom
15099,84,1,245.93,United_Kingdom
15100,334,7,2877.0,United_Kingdom
15101,9,5,947.6500000000001,United_Kingdom
15102,531,2,411.46999999999997,United_Kingdom
15103,31,2,619.96,United_Kingdom
15104,197,2,971.01,United_Kingdom
15105,18,9,2986.61,United_Kingdom
15106,18,5,1350.06,United_Kingdom
15107,311,9,821.95,United_Kingdom
15108,142,3,999.85,European_Community
15109,246,3,891.3000000000001,United_Kingdom
15110,24,6,1146.3,United_Kingdom
15111,29,5,2666.02,United_Kingdom
15112,611,1,191.55,United_Kingdom
15113,10,3,3267.48,United_Kingdom
15114,30,12,3360.58,United_Kingdom
15115,18,2,485.2,United_Kingdom
15116,18,4,1287.95,United_Kingdom
15117,15,8,2353.27,United_Kingdom
15118,134,1,244.8,United_Kingdom
15119,246,1,213.85,United_Kingdom
15120,134,1,291.37,United_Kingdom
15121,50,2,446.32,United_Kingdom
15122,114,11,3897.9700000000003,United_Kingdom
15123,7,5,4507.97,United_Kingdom
15124,23,4,407.21999999999997,United_Kingdom
15126,537,2,386.19,United_Kingdom
15127,66,2,711.5,United_Kingdom
15128,60,5,1586.12,United_Kingdom
15130,170,1,294.41,United_Kingdom
15131,395,1,80.28,United_Kingdom
15132,18,5,908.23,United_Kingdom
15133,128,5,1399.2,United_Kingdom
15134,15,10,1398.89,United_Kingdom
15135,239,2,293.98,United_Kingdom
15136,3,4,1227.4,United_Kingdom
15137,521,2,803.0,United_Kingdom
15138,394,1,407.17,United_Kingdom
15139,240,2,178.96,United_Kingdom
15140,52,8,3117.69,United_Kingdom
15141,458,7,1338.07,United_Kingdom
15142,46,6,2406.69,United_Kingdom
15143,226,2,563.63,United_Kingdom
15145,4,4,1178.13,United_Kingdom
15146,165,2,1255.76,United_Kingdom
15147,240,1,623.5,United_Kingdom
15148,11,1,286.29,United_Kingdom
15149,134,4,1445.81,United_Kingdom
15150,17,13,8262.0,United_Kingdom
15151,423,2,2055.61,United_Kingdom
15152,10,14,4962.7300000000005,United_Kingdom
15153,31,1,226.5,United_Kingdom
15154,75,3,651.15,United_Kingdom
15155,383,1,351.39,United_Kingdom
15156,1,3,951.41,United_Kingdom
15157,4,5,2186.97,United_Kingdom
15158,45,2,606.02,United_Kingdom
15160,357,4,510.52000000000004,United_Kingdom
15161,388,1,75.31,United_Kingdom
15163,18,2,292.62,United_Kingdom
15164,69,9,1858.82,United_Kingdom
15165,373,1,882.0,United_Kingdom
15166,468,1,152.31,United_Kingdom
15167,321,5,1494.4,United_Kingdom
15168,26,1,106.56,United_Kingdom
15169,382,2,491.27,United_Kingdom
15170,407,1,63.300000000000004,United_Kingdom
15171,331,1,1102.0,United_Kingdom
15172,9,5,1505.27,United_Kingdom
15173,381,7,1323.6,United_Kingdom
15174,323,2,414.52,United_Kingdom
15175,72,1,200.14,United_Kingdom
15177,426,1,905.73,United_Kingdom
15178,260,1,21.0,United_Kingdom
15179,18,13,6720.71,United_Kingdom
15180,367,3,853.73,United_Kingdom
15181,66,4,1037.48,United_Kingdom
15182,154,11,2552.3,United_Kingdom
15183,548,3,367.56,United_Kingdom
15184,29,4,475.83,United_Kingdom
15185,70,1,165.07999999999998,United_Kingdom
15186,14,5,1114.18,United_Kingdom
15187,2,15,4711.78,United_Kingdom
15190,434,1,834.4399999999999,United_Kingdom
15191,463,3,388.6,United_Kingdom
15192,120,5,1439.53,United_Kingdom
15193,61,1,499.32,United_Kingdom
15195,3,1,3861.0,United_Kingdom
15196,433,2,223.05,United_Kingdom
15197,11,6,1410.71,United_Kingdom
15198,92,5,536.52,United_Kingdom
15199,59,10,2345.1,United_Kingdom
15200,495,1,484.55,United_Kingdom
15201,87,7,1405.4,United_Kingdom
15203,26,15,3955.9,United_Kingdom
15204,357,1,316.58,United_Kingdom
15205,85,2,604.1899999999999,United_Kingdom
15206,10,4,420.3,United_Kingdom
15207,416,3,683.92,United_Kingdom
15208,1,6,954.02,United_Kingdom
15210,225,3,1037.23,United_Kingdom
15211,60,2,1056.68,United_Kingdom
15212,241,2,208.28,United_Kingdom
15213,319,2,298.35,United_Kingdom
15214,2,8,1491.58,United_Kingdom
15215,47,7,2394.9300000000003,United_Kingdom
15216,88,2,443.19,United_Kingdom
15217,563,1,426.24,United_Kingdom
15219,176,2,585.94,United_Kingdom
15220,52,6,1691.66,United_Kingdom
15221,366,4,2449.85,United_Kingdom
15222,319,11,3125.9,United_Kingdom
15223,226,5,1407.75,United_Kingdom
15224,358,5,783.16,United_Kingdom
15225,234,1,374.0,United_Kingdom
15226,311,1,154.41,United_Kingdom
15227,37,9,2467.79,United_Kingdom
15228,66,6,5398.62,United_Kingdom
15229,586,1,90.3,United_Kingdom
15230,241,1,342.0,United_Kingdom
15231,621,1,250.26000000000002,United_Kingdom
15232,113,2,492.06,United_Kingdom
15234,277,1,157.88,United_Kingdom
15235,218,16,2526.98,United_Kingdom
15236,299,1,310.55,United_Kingdom
15237,2,4,1346.56,United_Kingdom
15238,29,3,1042.53,United_Kingdom
15239,10,2,716.99,United_Kingdom
15240,45,12,3969.67,United_Kingdom
15241,67,11,2986.14,United_Kingdom
15242,422,1,302.04,United_Kingdom
15243,74,2,801.08,United_Kingdom
15244,65,3,788.88,United_Kingdom
15245,134,8,4427.9400000000005,United_Kingdom
15246,238,3,722.5,United_Kingdom
15247,122,3,571.36,United_Kingdom
15248,411,3,1507.3500000000001,United_Kingdom
15249,32,18,8324.08,United_Kingdom
15252,36,5,1677.95,United_Kingdom
15253,16,8,1757.74,United_Kingdom
15254,127,3,809.26,United_Kingdom
15255,67,9,3515.02,United_Kingdom
15256,149,2,170.4,United_Kingdom
15257,283,2,637.0,United_Kingdom
15258,169,2,608.16,United_Kingdom
15259,513,4,1060.58,United_Kingdom
15261,135,4,1444.8,United_Kingdom
15262,324,3,401.12,United_Kingdom
15263,107,1,80.31,United_Kingdom
15264,64,2,801.5,United_Kingdom
15265,151,4,3184.89,United_Kingdom
15266,338,5,837.15,United_Kingdom
15267,22,5,1717.36,United_Kingdom
15268,479,3,961.9000000000001,United_Kingdom
15269,24,3,1106.6599999999999,United_Kingdom
15270,16,19,5048.46,United_Kingdom
15272,57,6,1820.26,United_Kingdom
15273,600,1,228.96,United_Kingdom
15274,4,2,716.57,United_Kingdom
15275,38,1,605.0600000000001,United_Kingdom
15276,66,4,626.23,United_Kingdom
15277,47,2,476.34000000000003,United_Kingdom
15278,562,4,435.96000000000004,United_Kingdom
15279,355,5,1232.81,United_Kingdom
15280,172,3,350.76,United_Kingdom
15281,59,16,7394.860000000001,United_Kingdom
15282,570,1,322.74,United_Kingdom
15283,390,3,148.32999999999998,United_Kingdom
15284,500,1,24.75,United_Kingdom
15285,408,1,94.92,United_Kingdom
15286,50,1,174.15,United_Kingdom
15287,22,5,698.38,United_Kingdom
15288,43,9,3616.04,United_Kingdom
15289,29,5,1417.41,United_Kingdom
15292,201,1,180.94,United_Kingdom
15294,411,1,205.45,United_Kingdom
15297,10,3,611.94,United_Kingdom
15299,67,8,6660.02,United_Kingdom
15300,64,1,496.44,United_Kingdom
15301,51,16,7259.04,United_Kingdom
15303,290,3,1065.23,United_Kingdom
15304,61,9,919.55,United_Kingdom
15305,555,1,93.6,United_Kingdom
15306,64,9,2608.05,United_Kingdom
15307,96,1,131.9,United_Kingdom
15308,274,1,292.77,United_Kingdom
15309,611,4,744.26,United_Kingdom
15310,479,1,1619.64,United_Kingdom
15312,75,12,2343.23,United_Kingdom
15314,199,3,762.07,United_Kingdom
15315,64,2,540.74,United_Kingdom
15316,327,1,165.0,United_Kingdom
15318,4,1,312.62,United_Kingdom
15319,284,1,194.0,United_Kingdom
15320,44,1,246.73,United_Kingdom
15321,71,12,6531.9800000000005,United_Kingdom
15322,86,2,1310.05,United_Kingdom
15323,563,3,416.9,United_Kingdom
15325,104,8,1431.02,United_Kingdom
15326,334,5,1576.85,United_Kingdom
15327,53,1,208.75,United_Kingdom
15328,408,1,90.24000000000001,United_Kingdom
15329,39,11,2833.58,United_Kingdom
15330,32,2,509.03999999999996,United_Kingdom
15331,500,3,756.66,United_Kingdom
15332,366,6,5471.9400000000005,Lithuania
15333,208,1,1028.56,United_Kingdom
15334,157,3,344.66,United_Kingdom
15335,54,1,171.47,United_Kingdom
15336,402,1,221.0,United_Kingdom
15337,411,1,355.17,United_Kingdom
15339,66,7,1706.39,United_Kingdom
15340,562,1,87.8,United_Kingdom
15341,81,2,2017.02,United_Kingdom
15342,130,1,373.33,United_Kingdom
15343,87,1,358.7,United_Kingdom
15344,1,3,563.94,United_Kingdom
15345,46,1,375.84000000000003,United_Kingdom
15346,333,3,490.87,United_Kingdom
15347,366,4,1324.6,United_Kingdom
15348,72,1,158.04,United_Kingdom
15349,158,2,436.06,United_Kingdom
15350,373,2,562.45,United_Kingdom
15351,12,10,3118.34,United_Kingdom
15352,549,1,84.75,United_Kingdom
15353,255,7,2898.59,United_Kingdom
15355,29,2,140.20000000000002,United_Kingdom
15356,31,13,3179.09,United_Kingdom
15360,40,1,427.93,United_Kingdom
15361,362,3,549.12,United_Kingdom
15362,449,2,555.78,United_Kingdom
15363,373,2,972.3100000000001,United_Kingdom
15364,96,2,913.19,United_Kingdom
15365,26,13,4273.57,United_Kingdom
15366,75,7,2223.18,United_Kingdom
15367,57,11,4526.38,United_Kingdom
15368,21,2,690.94,United_Kingdom
15369,492,3,2947.02,United_Kingdom
15370,60,7,2612.2200000000003,United_Kingdom
15372,137,8,5200.16,United_Kingdom
15373,8,17,3339.8,United_Kingdom
15374,129,2,307.32,United_Kingdom
15376,40,3,1156.8,United_Kingdom
15377,383,4,807.95,United_Kingdom
15378,463,2,168.5,United_Kingdom
15379,169,8,4329.99,United_Kingdom
15380,9,6,1469.86,United_Kingdom
15381,268,3,1063.32,United_Kingdom
15384,170,4,1975.29,United_Kingdom
15385,40,3,570.08,United_Kingdom
15386,186,1,365.7,United_Kingdom
15387,492,1,468.65,United_Kingdom
15388,270,1,130.64,Canada
15389,172,5,2733.8,United_Kingdom
15390,396,2,1122.8600000000001,Canada
15391,584,1,289.87,United_Kingdom
15392,5,7,2795.43,United_Kingdom
15393,16,5,674.74,United_Kingdom
15394,10,11,4275.55,United_Kingdom
15395,326,1,107.45,United_Kingdom
15396,113,2,796.38,United_Kingdom
15397,290,1,94.0,United_Kingdom
15398,16,2,1299.93,United_Kingdom
15399,1,3,785.1700000000001,United_Kingdom
15400,92,8,991.35,United_Kingdom
15401,452,2,171.2,United_Kingdom
15402,149,6,1273.09,United_Kingdom
15403,492,2,143.51999999999998,United_Kingdom
15404,376,1,250.34,United_Kingdom
15405,189,2,659.84,United_Kingdom
15406,31,4,858.32,United_Kingdom
15407,34,4,981.15,United_Kingdom
15408,264,1,261.28,United_Kingdom
15410,84,10,4593.22,United_Kingdom
15411,26,4,1251.09,United_Kingdom
15412,171,1,184.63,United_Kingdom
15414,10,3,774.9000000000001,United_Kingdom
15415,313,1,545.11,United_Kingdom
15416,65,7,4265.64,United_Kingdom
15417,85,1,430.8,United_Kingdom
15418,425,2,401.92,United_Kingdom
15419,25,1,118.86,United_Kingdom
15420,434,6,667.34,United_Kingdom
15421,59,10,3102.94,United_Kingdom
15422,323,7,1594.32,United_Kingdom
15423,38,3,239.89,United_Kingdom
15424,254,3,309.15999999999997,United_Kingdom
15425,400,4,1358.77,United_Kingdom
15426,19,9,2345.8,United_Kingdom
15427,33,3,1412.29,United_Kingdom
15428,15,4,594.0,United_Kingdom
15429,27,2,318.31,United_Kingdom
15430,468,2,853.35,United_Kingdom
15431,503,1,153.24,United_Kingdom
15432,23,2,320.76,United_Kingdom
15433,214,2,517.6999999999999,United_Kingdom
15434,8,11,2464.36,United_Kingdom
15435,22,1,147.59,United_Kingdom
15436,12,3,1084.73,United_Kingdom
15437,262,2,378.04,United_Kingdom
15438,131,1,142.93,United_Kingdom
15439,405,4,1086.35,United_Kingdom
15440,55,3,372.46,United_Kingdom
15441,396,3,1220.6100000000001,United_Kingdom
15443,2,13,4738.27,United_Kingdom
15444,9,2,1267.87,United_Kingdom
15445,264,2,269.5,United_Kingdom
15446,377,3,307.67,United_Kingdom
15447,331,5,396.98,United_Kingdom
15448,313,2,769.0600000000001,United_Kingdom
15449,26,3,959.52,United_Kingdom
15450,30,1,398.44,United_Kingdom
15451,434,2,204.21,United_Kingdom
15452,30,6,1586.01,United_Kingdom
15453,2,7,1329.56,United_Kingdom
15454,362,2,305.59,United_Kingdom
15455,598,1,38.25,United_Kingdom
15456,283,10,1463.05,United_Kingdom
15457,262,1,207.47,United_Kingdom
15458,25,2,317.04,United_Kingdom
15459,417,2,202.83,United_Kingdom
15460,354,1,174.9,United_Kingdom
15461,461,2,429.7,United_Kingdom
15462,94,4,679.05,United_Kingdom
15463,29,1,126.14,United_Kingdom
15464,338,1,1007.48,United_Kingdom
15466,85,4,1476.56,United_Kingdom
15467,9,3,524.88,United_Kingdom
15468,51,3,1332.48,United_Kingdom
15469,50,3,803.45,United_Kingdom
15470,576,1,63.419999999999995,United_Kingdom
15471,2,3,929.46,United_Kingdom
15472,113,1,365.71,United_Kingdom
15473,14,8,2046.0,United_Kingdom
15474,596,1,141.55,United_Kingdom
15475,77,1,454.11,United_Kingdom
15476,380,4,1959.43,United_Kingdom
15478,40,3,1822.43,United_Kingdom
15480,116,3,3206.44,Malta
15481,401,1,1865.84,Norway
15483,161,10,745.38,United_Kingdom
15484,1,6,4565.44,United_Kingdom
15485,30,7,4664.21,United_Kingdom
15486,527,1,102.0,United_Kingdom
15488,93,4,298.12,United_Kingdom
15489,23,8,2373.83,United_Kingdom
15490,430,1,152.95000000000002,United_Kingdom
15491,95,6,2873.02,United_Kingdom
15492,28,2,659.46,United_Kingdom
15493,33,9,3716.48,United_Kingdom
15494,21,5,3423.16,United_Kingdom
15495,379,1,224.9,United_Kingdom
15497,18,8,4731.51,United_Kingdom
15500,8,4,1044.81,United_Kingdom
15501,405,2,396.6,United_Kingdom
15503,363,2,227.16,United_Kingdom
15504,81,4,361.69,United_Kingdom
15505,53,5,2863.4,United_Kingdom
15506,23,6,1711.97,United_Kingdom
15507,172,1,470.5,United_Kingdom
15508,189,6,904.51,United_Kingdom
15509,380,1,132.76,United_Kingdom
15510,331,1,250.0,United_Kingdom
15511,12,5,805.78,United_Kingdom
15512,156,4,269.08,United_Kingdom
15514,12,18,6148.58,United_Kingdom
15515,387,1,171.81,United_Kingdom
15516,45,3,62.43,United_Kingdom
15517,233,1,247.11,United_Kingdom
15518,64,15,3889.64,United_Kingdom
15519,383,2,321.06,United_Kingdom
15520,2,1,343.5,United_Kingdom
15521,40,16,5736.79,United_Kingdom
15522,33,2,366.64,United_Kingdom
15524,25,2,565.9,United_Kingdom
15525,2,4,1257.96,United_Kingdom
15526,33,2,148.44,United_Kingdom
15528,254,1,152.08,United_Kingdom
15529,23,12,4700.69,United_Kingdom
15530,22,5,1638.32,United_Kingdom
15531,8,2,1810.7,United_Kingdom
15532,25,10,3280.2200000000003,United_Kingdom
15533,19,3,752.03,United_Kingdom
15535,173,5,785.32,United_Kingdom
15536,409,1,238.69,United_Kingdom
15537,163,1,99.52000000000001,United_Kingdom
15538,538,6,3358.4,United_Kingdom
15539,7,1,538.46,United_Kingdom
15540,11,2,415.78000000000003,United_Kingdom
15541,114,1,50.400000000000006,United_Kingdom
15542,512,3,746.0,United_Kingdom
15543,288,2,207.2,United_Kingdom
15544,9,20,6361.75,United_Kingdom
15545,54,2,393.75,United_Kingdom
15548,596,1,134.99,United_Kingdom
15549,77,8,2167.53,United_Kingdom
15550,4,12,1883.96,United_Kingdom
15551,37,7,1562.24,United_Kingdom
15552,217,2,176.92000000000002,United_Kingdom
15553,60,1,412.88,United_Kingdom
15554,278,1,217.2,United_Kingdom
15556,24,1,263.90999999999997,United_Kingdom
15557,29,1,390.1,United_Kingdom
15559,568,1,1077.6,United_Kingdom
15560,398,2,136.52,United_Kingdom
15561,12,8,1934.3899999999999,United_Kingdom
15562,352,3,570.01,United_Kingdom
15563,22,6,2440.21,United_Kingdom
15564,463,2,70.74000000000001,United_Kingdom
15565,50,2,156.66000000000003,United_Kingdom
15566,393,2,152.52,United_Kingdom
15567,19,1,186.01,United_Kingdom
15568,3,3,707.29,United_Kingdom
15569,104,9,2605.25,United_Kingdom
15571,12,14,3680.87,United_Kingdom
15572,5,10,3971.38,United_Kingdom
15573,32,5,888.17,United_Kingdom
15574,178,6,1419.21,United_Kingdom
15575,620,1,14.85,United_Kingdom
15576,38,1,868.32,United_Kingdom
15577,151,5,286.88,United_Kingdom
15578,162,1,93.1,United_Kingdom
15579,69,5,1197.29,United_Kingdom
15580,377,8,1238.18,United_Kingdom
15582,25,3,649.51,United_Kingdom
15583,376,1,99.36,United_Kingdom
15584,24,6,971.04,United_Kingdom
15585,177,1,413.52,United_Kingdom
15586,593,3,964.8,United_Kingdom
15587,50,7,1359.36,United_Kingdom
15589,256,3,441.03,United_Kingdom
15590,382,5,1366.15,United_Kingdom
15591,583,2,71.30000000000001,United_Kingdom
15592,47,1,388.58,United_Kingdom
15593,71,1,199.8,United_Kingdom
15594,16,5,1606.03,United_Kingdom
15595,488,1,357.59999999999997,United_Kingdom
15596,101,9,3076.84,United_Kingdom
15597,35,2,553.1700000000001,United_Kingdom
15598,53,2,464.82,United_Kingdom
15599,27,3,1157.0,United_Kingdom
15600,428,4,1009.91,United_Kingdom
15602,8,16,3027.51,United_Kingdom
15603,79,1,48.480000000000004,United_Kingdom
15604,52,1,216.39000000000001,United_Kingdom
15605,36,9,1826.97,United_Kingdom
15606,61,17,4416.49,United_Kingdom
15607,337,9,1415.33,United_Kingdom
15608,28,5,1745.68,United_Kingdom
15609,184,1,258.4,United_Kingdom
15610,52,1,70.86,United_Kingdom
15612,36,2,156.9,United_Kingdom
15613,610,1,414.21999999999997,United_Kingdom
15614,438,4,2511.66,United_Kingdom
15616,438,1,310.39,United_Kingdom
15617,396,3,818.35,United_Kingdom
15618,33,4,756.95,United_Kingdom
15619,11,1,336.4,United_Kingdom
15620,57,4,1908.16,United_Kingdom
15621,4,4,919.23,United_Kingdom
15622,43,17,7278.77,United_Kingdom
15623,141,8,1817.47,United_Kingdom
15624,117,4,517.33,United_Kingdom
15625,104,9,3236.4,United_Kingdom
15626,75,3,988.74,United_Kingdom
15627,457,2,402.28,United_Kingdom
15628,5,17,4879.86,United_Kingdom
15629,450,3,2174.9,United_Kingdom
15630,45,3,1340.6,United_Kingdom
15632,16,8,3265.33,United_Kingdom
15633,509,13,4085.01,United_Kingdom
15634,17,2,521.2,United_Kingdom
15635,396,1,100.35,United_Kingdom
15636,90,4,1062.82,United_Kingdom
15637,53,5,778.09,United_Kingdom
15638,379,6,2086.04,United_Kingdom
15639,134,3,1009.18,United_Kingdom
15641,105,12,4670.1900000000005,United_Kingdom
15643,192,3,588.1,United_Kingdom
15644,166,4,770.6999999999999,United_Kingdom
15645,19,3,933.91,United_Kingdom
15646,158,5,878.99,United_Kingdom
15647,415,1,169.0,United_Kingdom
15648,204,2,574.6,United_Kingdom
15649,336,4,2170.35,United_Kingdom
15650,522,2,553.88,United_Kingdom
15651,37,5,1259.06,United_Kingdom
15652,91,5,1301.74,United_Kingdom
15653,93,2,877.44,United_Kingdom
15654,9,2,656.13,United_Kingdom
15655,243,1,528.57,United_Kingdom
15656,45,4,730.8,United_Kingdom
15657,23,1,30.0,United_Kingdom
15658,190,8,2408.4700000000003,United_Kingdom
15659,44,3,419.49,United_Kingdom
15660,25,15,2730.09,United_Kingdom
15661,317,8,1185.23,United_Kingdom
15663,106,1,126.24,United_Kingdom
15664,51,4,1081.83,United_Kingdom
15665,168,5,3517.11,United_Kingdom
15666,472,2,590.46,United_Kingdom
15667,40,1,301.32000000000005,United_Kingdom
15668,218,1,76.32000000000001,United_Kingdom
15669,40,4,684.34,United_Kingdom
15670,297,2,246.0,United_Kingdom
15671,19,7,2604.93,United_Kingdom
15673,88,9,6141.2,United_Kingdom
15674,73,12,5763.92,United_Kingdom
15675,81,4,470.14,United_Kingdom
15676,19,3,3207.41,United_Kingdom
15677,49,3,1305.6299999999999,United_Kingdom
15678,53,3,1741.09,United_Kingdom
15679,24,4,627.51,United_Kingdom
15680,9,10,4017.43,United_Kingdom
15681,25,14,2825.3,United_Kingdom
15682,599,2,288.06,United_Kingdom
15683,117,2,524.54,United_Kingdom
15684,547,3,173.95,United_Kingdom
15685,450,1,54.03,United_Kingdom
15686,420,1,90.0,United_Kingdom
15687,9,9,2842.85,United_Kingdom
15688,419,1,175.8,United_Kingdom
15689,120,3,508.43,United_Kingdom
15690,4,2,198.84,United_Kingdom
15691,252,4,535.9,United_Kingdom
15692,28,1,173.34,United_Kingdom
15695,267,4,1042.54,United_Kingdom
15696,33,13,3564.02,United_Kingdom
