Customer_ID,Frequency,MonetaryValue,Recency
16008,15,4011.07,24
16009,4,670.1600000000001,22
16010,11,1406.31,246
16011,29,5233.82,8
16012,5,2434.69,35
16013,52,22671.75,4
16014,5,742.69,38
16015,3,628.1899999999999,4
16016,10,1839.85,3
16017,5,1197.63,47
16018,4,569.37,39
16019,27,7525.2300000000005,47
16020,3,793.41,17
16021,2,337.65,395
16022,1,442.33,260
16023,3,459.46,46
16024,3,450.53,12
16025,1,423.15999999999997,30
16026,1,236.09,43
16027,13,1174.06,137
16028,1,52.5,596
16029,84,32406.27,39
16030,1,271.19,310
16031,2,288.21,92
16032,6,1438.95,456
16033,27,7053.13,6
16034,6,767.02,196
16035,1,55.15,560
16036,4,1077.22,87
16037,5,949.16,270
16038,3,297.28,8
16039,2,411.5,424
16040,7,1694.7,65
16041,1,208.8,141
16042,8,2032.8700000000001,22
16043,8,1287.39,38
16044,1,307.94,435
16045,8,2685.58,120
16046,1,187.87,562
16048,4,986.58,373
16049,6,1185.14,40
16050,3,255.3,174
16051,1,66.6,682
16052,1,289.61,54
16053,6,2625.18,33
16054,4,1037.91,145
16055,1,60.150000000000006,221
16056,1,471.35,45
16057,10,2751.7,16
16058,1,62.7,406
16059,12,2400.87,66
16060,2,241.55,431
16061,1,29.75,431
16062,7,1933.68,10
16063,1,335.32,260
16064,1,69.55,725
16065,8,1867.33,365
16066,5,1096.92,17
16067,3,1097.94,563
16068,1,83.25,594
16069,1,183.35,418
16070,2,780.65,22
16071,4,749.08,45
16072,4,2252.66,288
16073,1,122.4,297
16074,1,9.299999999999999,390
16075,2,505.78000000000003,503
16076,10,2106.53,3
16077,1,730.8,626
16078,2,280.09000000000003,284
16079,3,835.2,17
16080,4,489.81,82
16081,8,3110.18,56
16082,1,42.4,670
16083,4,2097.62,101
16084,1,238.1,299
16085,11,1439.44,23
16086,10,1895.5,59
16087,5,1528.12,389
16088,2,402.63,576
16089,2,168.2,386
16090,1,93.88,624
16091,2,273.56,155
16092,6,1460.14,115
16093,1,17.0,107
16094,11,2307.15,12
16095,1,401.75,456
16096,4,649.32,264
16097,1,110.4,240
16098,14,2653.06,88
16099,7,1413.3,50
16100,1,565.64,463
16101,4,2638.15,71
16102,3,1462.88,42
16103,20,2716.39,80
16104,8,1128.26,62
16105,5,1956.3300000000002,249
16106,1,93.38,66
16107,7,2516.76,18
16108,4,1794.01,85
16109,3,544.56,219
16110,4,1367.46,45
16111,1,364.67,428
16112,4,195.74,143
16113,1,107.53,183
16114,1,135.75000000000003,171
16115,12,2124.56,10
16116,1,346.91,212
16117,3,445.57,190
16118,1,3457.9,653
16119,7,1110.55,8
16120,6,2775.91,59
16121,5,1140.34,57
16122,6,772.38,73
16123,1,254.88,52
16124,4,999.5,317
16125,14,2584.04,367
16126,15,11875.7,29
16127,2,613.0500000000001,39
16128,11,3452.15,18
16129,3,1131.67,407
16130,4,450.5,422
16131,11,7011.21,52
16132,2,285.8,544
16133,54,16042.29,4
16134,5,1793.5900000000001,22
16135,2,496.35,263
16136,4,803.6,60
16137,1,242.6,680
16138,3,588.26,379
16139,5,1045.6000000000001,19
16140,3,1307.44,66
16141,2,555.34,88
16142,1,366.84,250
16143,12,3304.3900000000003,3
16145,19,5026.49,9
16146,4,805.53,157
16147,5,1750.6100000000001,134
16148,2,291.42,296
16149,3,363.65999999999997,5
16150,10,3008.26,43
16152,1,1287.54,269
16153,11,4441.63,50
16155,5,612.4,382
16156,20,5175.16,9
16157,3,572.09,16
16158,7,220.22,522
16159,4,694.35,282
16160,2,559.86,65
16161,43,10065.16,2
16163,6,1838.5300000000002,232
16164,3,782.58,17
16166,2,247.28000000000003,428
16167,5,621.03,414
16168,60,7024.12,11
16169,4,1662.98,8
16170,20,6348.15,51
16171,1,73.19999999999999,59
16172,7,1755.15,95
16173,6,1097.3700000000001,16
16174,6,1528.7,126
16175,7,1095.0900000000001,94
16176,3,1414.9,421
16177,8,1402.71,50
16178,2,494.3,138
16179,1,135.88,61
16180,13,13641.52,100
16181,1,272.84000000000003,73
16182,9,4179.8,72
16183,4,794.96,67
16184,6,777.04,64
16185,3,515.72,17
16186,26,8169.42,23
16187,15,5434.28,32
16188,5,941.61,45
16189,2,185.57999999999998,16
16190,8,1715.0900000000001,40
16191,22,11364.16,3
16192,1,200.10000000000002,736
16193,2,534.8000000000001,237
16194,1,278.7,375
16195,1,309.75,723
16196,1,16.8,489
16197,9,1447.01,469
16198,2,732.96,75
16199,7,942.75,392
16200,10,3195.58,4
16201,5,1849.72,3
16202,9,1360.76,361
16203,6,1063.23,59
16204,3,731.13,23
16205,7,1651.04,31
16206,13,1566.17,55
16207,1,242.38,25
16208,10,1865.88,45
16209,9,2402.11,89
16210,30,10170.49,2
16211,2,476.49,89
16212,4,955.98,19
16213,1,82.5,79
16214,4,1376.72,171
16215,1,186.9,81
16216,1,454.28000000000003,267
16217,2,179.8,235
16218,12,3885.95,30
16219,1,40.8,501
16221,9,1671.43,37
16222,2,878.62,318
16223,2,754.03,375
16224,5,1236.42,57
16225,15,2171.71,45
16226,5,640.35,203
16227,3,419.32,225
16228,3,657.55,385
16229,6,2129.92,87
16230,2,404.33,190
16231,4,1032.97,379
16232,7,2261.27,44
16233,7,932.38,71
16234,3,219.12,476
16235,8,1113.66,41
16236,1,356.8,78
16237,1,87.0,437
16238,1,63.66,423
16239,6,1250.8,57
16240,2,2323.27,24
16241,15,3016.87,10
16242,13,5320.77,8
16243,2,191.85,34
16244,2,1884.48,212
16245,3,1109.53,24
16246,2,612.1,460
16247,1,72.25999999999999,170
16248,1,152.94,62
16249,5,1297.32,53
16250,3,501.58,261
16251,1,41.85,512
16252,1,198.79,383
16253,7,6649.59,67
16254,3,605.1,378
16255,15,3499.78,17
16256,3,1299.68,267
16258,14,8463.720000000001,45
16259,3,230.9,410
16260,1,525.4,51
16261,6,741.2,17
16262,1,539.2,378
16263,1,341.06,423
16264,2,653.13,438
16265,12,4335.9,9
16266,11,932.64,74
16267,1,186.66,591
16268,2,445.1,71
16269,1,623.37,438
16270,1,824.59,353
16271,8,2574.72,16
16272,1,346.35,117
16273,1,17.4,656
16274,1,295.7,373
16275,3,1499.21,197
16276,3,1117.3,177
16277,1,24.65,734
16278,3,453.14,100
16279,9,4537.29,21
16280,1,174.85,725
16281,3,2614.02,72
16282,3,882.9300000000001,340
16283,8,3082.32,6
16284,3,975.22,31
16285,1,95.8,646
16286,2,218.8,477
16287,5,557.73,170
16289,1,106.78,462
16290,4,1005.85,465
16292,5,689.56,122
16293,15,3365.8700000000003,22
16294,1,111.05000000000001,477
16295,4,757.6800000000001,10
16296,4,927.07,626
16297,1,252.2,269
16298,6,582.5,23
16299,1,128.1,477
16300,3,842.3100000000001,430
16301,1,75.33,737
16302,1,212.82,127
16303,7,6848.4800000000005,26
16304,1,342.11,695
16305,1,340.42,139
16306,7,1031.87,214
16307,3,1163.72,429
16309,2,457.97,106
16310,2,366.65000000000003,414
16311,2,564.8100000000001,18
16312,1,92.7,432
16313,2,209.12,3
16314,3,1036.5,390
16315,2,288.51,331
16316,12,3262.98,64
16317,5,1514.3,120
16318,1,310.3,35
16319,1,118.8,218
16321,7,509.90000000000003,72
16322,2,252.9,1
16323,2,288.86,196
16324,3,317.74,128
16325,12,2968.12,47
16326,22,1135.34,6
16327,16,7868.79,14
16328,1,275.13,563
16329,4,1149.92,428
16330,7,418.59000000000003,18
16331,6,1480.05,432
16332,11,1202.27,28
16333,2,330.24,192
16334,1,207.32,492
16335,7,1112.28,552
16336,4,2159.51,421
16337,1,133.15,37
16338,1,187.95,157
16339,1,30.45,284
16340,3,1346.95,107
16341,7,3187.09,25
16342,2,113.76,145
16343,3,502.79,16
16344,3,616.86,510
16345,2,878.13,44
16346,1,199.56,385
16347,10,2534.78,11
16348,8,1374.33,32
16349,1,12.65,291
16350,8,1442.66,21
16351,13,2644.18,333
16352,2,472.12,18
16353,38,9675.76,4
16354,5,847.21,63
16355,1,346.9,375
16356,6,343.52,198
16357,4,661.77,33
16358,5,2840.15,1
16359,15,1680.34,7
16360,6,2602.08,5
16361,4,618.62,10
16362,6,830.89,32
16363,1,75.36000000000001,53
16364,2,438.24,12
16365,12,877.26,18
16366,4,941.88,19
16367,3,1070.12,37
16368,3,449.99,2
16369,7,2192.58,18
16370,4,810.44,82
16371,1,106.5,449
16372,5,1012.72,33
16373,2,297.24,382
16374,5,1129.7,66
16375,2,88.4,470
16376,2,810.76,9
16377,2,212.4,267
16378,3,349.45,247
16379,4,2096.32,4
16380,1,990.29,61
16381,2,172.15,396
16382,2,190.26,408
16383,7,1794.48,75
16384,4,1111.46,90
16385,5,731.22,60
16386,3,863.16,29
16387,5,549.95,323
16388,1,129.0,654
16389,4,1000.7700000000001,53
16390,3,194.8,537
16391,4,771.93,401
16392,3,551.02,270
16393,23,5140.14,2
16394,5,1248.54,57
16395,14,2761.34,61
16396,1,120.10000000000001,476
16397,1,23.18,628
16398,2,932.6,154
16399,3,465.51,19
16400,9,2366.19,95
16401,22,5846.06,1
16402,2,420.7,265
16403,1,147.6,312
16404,1,266.25,70
16405,2,74.85,302
16406,3,300.15,19
16407,12,2030.35,13
16408,1,196.0,591
16409,12,3837.18,36
16410,1,70.32,734
16411,4,748.77,19
16412,5,385.98,54
16413,2,418.43,57
16414,5,275.19,22
16415,3,521.51,44
16416,9,2290.26,27
16418,5,642.16,45
16419,8,913.29,113
16420,1,75.0,396
16421,3,176.37,376
16422,100,32306.23,17
16423,1,329.62,25
16424,2,201.36,191
16425,1,129.05,302
16426,10,1530.45,2
16427,2,240.22,263
16428,3,452.89,414
16429,1,4.95,106
16430,6,672.64,57
16431,3,568.71,213
16432,1,111.0,64
16433,2,315.88,28
16434,12,1908.18,29
16435,3,496.54,512
16436,3,283.99,668
16437,2,289.35,381
16438,5,360.8,6
16439,1,243.90000000000003,722
16440,6,3600.9,8
16441,5,825.76,67
16442,5,634.43,2
16444,16,2822.88,46
16445,3,438.98,34
16446,1,2.9,206
16447,3,236.06,136
16448,2,224.53,198
16449,2,554.69,198
16450,3,956.13,150
16451,3,834.05,88
16452,2,189.67,631
16453,2,187.86,531
16455,11,3689.98,64
16456,13,4257.83,99
16457,1,154.96,218
16458,30,3809.26,3
16459,1,53.94,730
16460,3,620.47,28
16461,3,1054.15,178
16463,4,1395.44,21
16464,3,985.34,20
16465,2,459.14,421
16466,15,2412.48,34
16467,4,689.2,509
16468,3,637.27,74
16469,5,541.83,24
16470,11,1888.4,52
16471,4,659.4300000000001,275
16472,2,305.4,434
16473,4,391.92,165
16474,6,1463.1100000000001,7
16475,3,359.8,144
16476,1,215.75,432
16477,11,3767.23,64
16478,2,271.42,25
16479,2,222.73,10
16480,1,533.29,76
16481,1,245.60000000000002,682
16482,1,167.64,16
16483,1,90.75,192
16484,2,376.8,174
16485,5,1195.27,77
16487,2,159.8,577
16488,3,369.74,33
16489,1,10.0,436
16490,1,155.01,436
16491,2,1360.66,47
16492,1,291.96,541
16493,7,1794.6,80
16494,1,748.37,297
16495,2,421.61,3
16496,6,1762.97,9
16497,23,4616.68,50
16498,2,93.02000000000001,161
16499,8,2109.87,360
16500,8,615.0600000000001,5
16501,1,850.4399999999999,383
16502,1,150.45,620
16503,11,2220.31,107
16504,1,476.01,25
16505,1,777.6,32
16506,2,90.30000000000001,20
16507,1,134.2,572
16508,1,158.36,630
16509,1,169.50000000000003,297
16510,6,1182.15,372
16511,6,1203.73,22
16513,4,692.74,5
16515,10,2512.6,52
16516,1,86.1,30
16517,1,122.7,277
16518,4,633.19,61
16519,4,204.78,25
16520,6,1852.8,186
16521,3,802.68,415
16522,2,269.16,436
16523,26,6460.780000000001,2
16524,2,133.39,446
16525,47,12155.37,2
16526,2,313.96000000000004,172
16527,2,835.99,81
16528,1,179.58,4
16529,4,1210.54,190
16531,11,1959.78,22
16533,3,864.99,19
16534,1,187.15,642
16535,2,669.97,5
16536,1,303.82,110
16537,1,8.0,641
16538,3,343.36,541
16539,10,1241.16,3
16540,1,140.5,414
16541,1,165.02,735
16542,2,105.72,54
16543,1,147.54,592
16544,1,74.0,520
16545,2,689.8199999999999,165
16546,5,4422.09,291
16547,1,79.16,546
16548,1,4.7,599
16549,34,9698.53,10
16550,18,7066.95,109
16551,7,1402.33,96
16552,2,251.42,243
16553,32,12790.56,163
16554,8,1755.83,42
16555,6,1680.96,35
16556,17,4691.95,67
16557,2,186.6,24
16558,37,10638.76,1
16559,1,131.85,397
16560,8,1938.49,27
16561,2,445.97,6
16562,1,208.06,477
16563,6,2647.19,54
16564,1,12.5,569
16565,3,561.0,364
16566,4,366.46,15
16567,2,462.12,194
16568,1,237.6,641
16569,5,1252.03,3
16570,19,5619.68,15
16571,10,3817.16,27
16572,3,790.55,127
16573,2,468.56,85
16574,3,1185.58,71
16576,2,405.72,420
16577,1,227.6,667
16578,1,99.6,626
16579,1,194.10000000000002,426
16581,1,95.34,183
16582,1,313.62,113
16583,2,531.4,374
16584,5,2817.32,80
16585,2,230.04000000000002,594
16586,3,874.8,249
16587,1,117.65,232
16588,4,956.78,386
16589,4,541.26,71
16590,2,348.35,401
16591,1,107.30000000000001,69
16592,28,6518.7300000000005,4
16593,6,381.91,51
16594,1,109.58,75
16595,5,1442.34,61
16596,4,415.43,16
16597,1,77.54,4
16598,1,135.15,286
16599,1,112.80000000000001,386
16600,13,1645.75,4
16601,2,393.98,41
16602,2,639.1800000000001,36
16603,2,440.82,75
16604,2,190.5,563
16605,1,60.48,724
16606,2,222.25,404
16607,24,4231.01,18
16608,2,814.22,454
16609,7,3897.98,15
16610,1,36.36,219
16611,6,1238.93,186
16612,9,2020.93,33
16613,1,504.64000000000004,70
16614,3,293.64,183
16615,1,207.85,626
16616,2,420.52,15
16617,1,86.0,236
16618,4,1954.6399999999999,31
16619,4,1296.02,264
16620,6,1333.82,4
16621,4,327.23,52
16622,1,129.5,544
16623,4,583.39,246
16624,2,615.45,81
16625,5,1305.28,275
16626,16,2742.28,1
16627,1,165.5,79
16628,7,1965.15,30
16629,2,320.43,74
16630,1,60.0,407
16631,6,806.45,482
16632,2,320.9,486
16633,6,2086.7000000000003,17
16634,6,944.35,223
16635,1,455.15000000000003,407
16636,4,2798.59,438
16637,4,950.74,32
16638,14,1588.94,23
16639,4,1154.93,31
16640,1,179.4,398
16641,2,458.6,106
16642,3,783.0400000000001,5
16643,2,755.51,246
16644,2,775.03,178
16645,1,42.120000000000005,736
16646,1,316.8,449
16647,4,340.34,170
16648,3,611.8,43
16649,1,35.85,520
16650,7,1443.51,72
16651,1,136.2,587
16652,13,11018.66,59
16653,2,952.48,16
16654,8,1160.67,141
16655,13,4918.9400000000005,18
16656,30,5950.83,22
16657,4,841.9399999999999,10
16658,5,508.42,368
16659,1,39.12,189
16660,6,1069.04,16
16661,3,526.33,540
16662,1,35.550000000000004,394
16664,1,48.0,569
16665,1,91.45,362
16666,2,102.91,19
16667,2,333.85,68
16668,13,764.22,15
16669,2,881.94,24
16670,18,5727.63,30
16672,20,6312.84,2
16673,1,163.83,679
16674,2,276.37,55
16675,2,544.86,442
16676,6,1361.76,34
16677,2,551.34,411
16678,12,2924.2,3
16679,3,507.0,366
16680,3,767.5500000000001,43
16681,7,1874.14,73
16682,5,870.98,5
16683,1,237.0,534
16684,36,43303.62,4
16685,1,218.9,61
16686,16,3791.14,47
16687,1,141.73,391
16688,4,929.66,1
16689,2,216.6,76
16690,4,315.23,72
16691,2,53.28,418
16693,5,913.8,69
16695,1,149.6,562
16696,4,462.3,135
16697,1,30.15,241
16698,1,510.0,253
16699,6,632.9,380
16700,25,7769.31,9
16701,26,7151.37,9
16702,4,509.48,415
16704,2,485.96,618
16705,39,27851.66,1
16706,3,252.11,37
16707,4,383.14,400
16708,1,538.1800000000001,46
16709,14,4727.7300000000005,85
16710,22,4761.57,19
16711,7,1729.83,3
16712,12,2750.49,18
16713,30,8135.11,19
16714,2,1042.95,317
16715,2,518.24,78
16716,1,1248.48,631
16717,13,4826.58,24
16718,5,3057.43,369
16719,14,1866.46,15
16720,3,388.78999999999996,26
16721,1,248.27,262
16722,22,7935.51,17
16723,3,793.76,108
16724,1,109.2,405
16725,13,1102.3700000000001,302
16726,7,1649.65,26
16727,4,1223.3899999999999,364
16728,4,661.28,46
16729,20,6309.61,38
16730,3,647.21,52
16731,1,159.45,648
16732,4,2946.69,32
16733,1,132.78,530
16734,3,438.96,52
16735,14,4759.89,79
16736,5,1834.71,506
16739,2,661.25,177
16740,1,175.56,395
16741,1,137.14000000000001,625
16742,13,913.3000000000001,493
16743,14,4189.56,29
16744,7,914.94,11
16745,17,6878.32,87
16746,42,14457.99,5
16747,2,707.26,38
16748,14,2757.48,18
16749,2,2068.19,591
16750,5,340.03,45
16751,1,834.22,31
16752,1,130.2,373
16753,1,168.53,58
16754,13,6440.72,463
16755,7,2140.91,114
16756,7,874.37,215
16757,2,270.48,319
16758,1,307.04,65
16759,3,640.84,8
16760,1,210.3,430
16761,1,316.62,97
16762,3,1299.23,20
16763,2,533.2,199
16764,13,2034.89,4
16765,1,312.6,382
16766,2,1050.2,273
16767,15,7373.92,31
16768,9,892.82,48
16769,3,440.90000000000003,260
16770,9,1407.94,58
16771,9,2048.23,33
16772,3,484.95000000000005,423
16773,3,155.69,57
16774,8,1296.4,68
16775,16,1984.67,10
16776,2,604.71,60
16777,5,758.77,80
16778,2,213.94,74
16779,53,26491.260000000002,2
16780,3,446.1,100
16781,2,443.40000000000003,372
16782,37,6106.58,18
16783,1,299.1,437
16784,5,706.53,20
16785,1,438.83,410
16786,1,51.84,394
16787,4,651.1700000000001,398
16788,5,1334.81,123
16789,1,80.80000000000001,8
16790,6,1392.44,4
16791,15,2350.92,29
16792,4,457.62,282
16793,1,226.84,57
16794,15,1850.03,1
16795,3,1970.55,365
16796,1,282.92,89
16797,5,1153.87,393
16798,3,244.11,554
16799,2,318.14,432
16800,1,747.49,11
16801,4,602.9,163
16802,2,504.8,679
16803,1,332.3,65
16804,3,367.55,23
16805,4,803.23,174
16806,4,582.14,103
16807,6,1752.68,143
16808,2,245.13,99
16809,9,1425.63,23
16810,2,720.44,192
16811,2,522.07,5
16812,4,1589.15,361
16813,10,1182.08,8
16814,36,6816.96,14
16815,2,299.69,454
16816,4,363.99,103
16817,12,2312.11,3
16818,11,2919.86,11
16819,2,150.14000000000001,465
16820,1,429.86,96
16822,1,76.35,686
16823,7,1695.19,227
16824,3,567.14,16
16825,5,1046.58,39
16826,1,248.2,51
16827,4,296.03,393
16828,1,113.5,112
16829,2,400.37,157
16830,4,904.1,39
16831,1,81.6,565
16832,3,225.21,217
16833,6,1379.41,1
16834,2,639.3,228
16835,6,787.05,128
16836,4,694.82,40
16837,9,1855.29,31
16838,4,612.18,197
16839,44,14329.04,9
16840,2,73.8,603
16841,12,3133.13,37
16842,3,935.49,101
16843,34,16577.91,43
16844,2,356.09000000000003,563
16845,1,201.18,618
16846,3,733.1,50
16847,2,346.14,43
16848,4,1304.92,53
16849,1,41.82,187
16850,1,275.38,334
16851,3,342.45,4
16852,2,36.510000000000005,10
16854,2,876.21,417
16855,2,224.60000000000002,24
16856,3,297.59000000000003,15
16857,1,121.5,443
16858,10,2621.9900000000002,369
16859,7,1633.01,145
16860,3,452.88000000000005,453
16861,5,775.69,60
16862,4,445.08,547
16863,3,872.42,31
16864,2,334.05,434
16865,1,130.95,402
16866,3,108.24000000000001,141
16867,1,22.8,690
16868,3,130.55,394
16869,4,693.33,23
16870,1,389.16,469
16871,6,1869.18,22
16872,5,673.08,77
16873,12,11852.02,5
16874,1,182.34,379
16875,11,2412.01,67
16876,1,120.01,404
16877,6,636.34,12
16878,1,13.3,84
16880,8,970.5600000000001,31
16882,3,502.37,67
16883,17,1305.09,187
16884,4,564.79,38
16885,4,321.14,15
16886,1,107.0,456
16887,3,403.02,35
16888,3,192.88,401
16889,6,1837.35,195
16890,2,213.46,565
16891,11,1277.64,2
16892,7,432.65,1
16893,2,255.5,367
16894,1,463.65000000000003,535
16895,5,478.79,65
16896,1,5.5,555
16897,2,125.9,299
16898,5,764.54,26
16899,8,1148.43,8
16900,3,733.16,17
16901,1,56.31,729
16902,1,860.03,116
16903,3,814.88,29
16904,19,3664.41,4
16905,15,2750.77,5
16906,7,785.39,82
16907,9,1084.98,29
16908,1,179.7,722
16909,1,211.38,72
16910,8,953.78,4
16911,2,191.3,636
16912,14,2542.83,29
16913,3,301.87,290
16914,1,166.71,36
16915,6,278.18,9
16916,4,880.7,24
16917,2,1325.42,277
16918,15,2275.73,63
16919,22,2564.52,156
16920,1,144.25,411
16921,3,192.29,61
16922,1,429.13,573
16923,31,9470.82,12
16924,3,514.96,21
16925,1,105.25,540
16926,5,332.55,371
16927,2,72.35,276
16928,26,3345.69,80
16929,7,1004.95,4
16930,3,217.18,26
16931,22,4364.12,5
16932,3,272.58,53
16933,8,1622.65,1
16934,5,1149.89,55
16935,3,461.47,382
16936,2,429.37,26
16937,1,168.29999999999998,499
16938,9,4169.7300000000005,9
16939,3,302.36,489
16940,8,4948.82,52
16941,1,33.0,612
16942,9,1277.59,13
16943,1,151.08,318
16944,1,25.5,610
16945,33,7037.9,22
16946,5,720.24,383
16947,4,821.5600000000001,236
16948,7,588.92,139
16949,6,627.57,4
16950,10,2737.4,57
16951,3,1164.9,135
16952,5,445.64,109
16954,18,4191.25,1
16955,6,1014.17,185
16956,1,207.19,18
16957,2,254.04,239
16958,1,678.02,435
16959,1,87.35000000000001,87
16960,8,1719.5,39
16961,3,641.56,116
16962,1,198.34,410
16963,1,110.55000000000001,187
16964,1,98.4,733
16965,1,109.4,227
16966,7,2034.01,8
16967,1,298.32,189
16968,2,337.08,4
16969,3,527.78,39
16971,1,91.61,38
16972,2,391.65000000000003,383
16973,1,127.0,386
16974,1,8.5,523
16975,2,800.72,423
16976,1,76.32000000000001,267
16977,2,136.2,395
16978,3,353.43,78
16979,9,1710.71,4
16980,3,1032.34,255
16982,1,384.06,61
16983,11,2735.02,13
16984,9,6859.68,88
16985,19,2223.31,17
16986,9,1719.9,30
16987,10,1025.8700000000001,3
16988,2,219.07,5
16989,6,503.25,7
16991,1,574.03,421
16992,13,3002.62,11
16993,2,203.70000000000002,464
16996,9,1913.66,30
16997,3,565.5,288
16998,5,402.0,150
16999,2,468.92,23
17000,2,385.59000000000003,396
17001,19,4839.2,1
17002,7,1823.1,86
17003,4,642.41,402
17004,4,2119.46,46
17005,2,697.61,471
17006,8,1227.38,5
17007,7,815.8000000000001,51
17008,1,81.36,429
17009,1,234.10999999999999,551
17010,1,195.36,18
17011,3,605.1,30
17012,1,272.64,725
17014,3,468.61,8
17015,3,1669.5,29
17016,1,319.65,577
17017,29,13217.81,3
17018,2,150.3,41
17019,11,2856.2400000000002,11
17020,2,908.72,542
17021,6,716.8,442
17022,2,167.6,31
17023,3,678.13,417
17024,3,95.85,45
17025,4,1296.14,61
17026,3,183.48000000000002,185
17027,8,823.56,79
17028,3,1035.3,581
17029,3,379.7,437
17030,1,104.57,64
17031,5,2034.55,12
17032,5,1887.6200000000001,603
17033,4,410.6,86
17034,5,1030.92,16
17035,4,425.14,246
17036,1,109.45,383
17037,1,1148.82,88
17038,2,569.57,30
17039,1,726.79,604
17040,2,162.8,138
17041,6,1371.93,27
17042,5,950.38,3
17043,8,1594.1,32
17044,12,9275.01,25
17045,4,433.18,113
17046,5,1811.57,157
17047,6,1581.01,85
17048,7,1604.98,118
17049,18,5838.4800000000005,3
17050,10,3332.56,96
17051,4,580.82,194
17052,1,361.96,28
17053,1,301.98,131
17054,5,683.8,28
17055,1,168.4,446
17056,1,29.3,738
17057,1,186.01,596
17058,3,692.34,82
17059,9,3789.87,30
17060,1,234.24,266
17061,11,2855.3300000000004,74
17062,6,996.36,314
17063,12,2736.3,21
17064,3,623.1,59
17065,2,75.30000000000001,638
17066,1,178.29000000000002,726
17067,3,454.54,725
17068,47,7183.45,12
17069,14,4148.79,28
17070,2,342.97,114
17071,12,2585.6,28
17072,1,182.05,625
17073,4,1019.76,18
17075,10,1055.09,18
17076,6,676.2,36
17078,2,293.79,36
17079,1,118.80000000000001,78
17080,7,720.68,22
17081,6,533.8100000000001,25
17082,6,3238.63,33
17083,9,1772.16,109
17084,3,4426.63,35
17085,27,5643.83,123
17086,6,1654.38,7
17087,1,203.68,738
17088,4,1285.21,28
17089,1,128.45,386
17090,10,2222.15,4
17091,19,6333.92,3
17092,11,4492.81,50
17093,1,122.4,593
17094,2,354.5,322
17095,7,1292.85,23
17096,11,2542.69,15
17097,9,1023.91,2
17098,2,50.7,382
17099,1,445.57,533
17100,2,919.07,18
17101,7,2072.65,10
17103,1,291.62,722
17104,1,235.18,424
17105,2,525.78,159
17106,1,207.47,389
17107,9,6783.82,33
17108,1,20.25,664
17109,8,1019.52,29
17110,3,168.5,165
17111,2,402.12,47
17112,1,149.27,503
17113,6,853.2,574
17114,8,254.29000000000002,6
17115,7,985.57,8
17116,1,378.53,648
17117,1,73.35,288
17118,1,157.02,318
17119,2,446.81,3
17120,1,205.26,233
17121,1,159.14000000000001,403
17122,4,548.9,119
17123,3,725.07,162
17124,1,90.46000000000001,185
17125,1,183.45,50
17126,9,1475.14,152
17127,5,851.8800000000001,429
17128,1,45.59,335
17129,1,14.85,520
17131,4,1481.84,5
17132,2,882.0,452
17133,11,4972.5,16
17134,3,216.0,107
17135,8,1487.23,16
17136,1,123.47999999999999,662
17137,6,893.26,416
17138,7,2351.33,276
17139,23,12365.51,16
17140,1,439.82,247
17141,4,484.75,418
17142,4,481.20000000000005,239
17143,2,517.92,417
17144,2,415.97,1
17145,4,2188.74,513
17146,12,2537.2,263
17147,9,1620.71,23
17148,1,124.88,52
17150,6,599.75,377
17152,2,233.6,195
17153,1,162.63,24
17154,1,291.42,75
17155,7,706.27,18
17156,1,560.97,492
17157,19,3943.8,8
17158,5,1348.53,32
17159,5,1543.76,22
17160,17,9483.13,31
17161,1,659.98,444
17162,9,1156.01,29
17163,4,598.26,22
17164,7,2153.95,33
17165,6,1034.13,284
17166,2,192.44,39
17167,3,564.76,380
17168,1,213.05,499
17169,3,844.18,58
17170,2,178.68,374
17171,2,211.91,289
17172,3,892.13,79
17173,8,2633.1,5
17174,1,40.4,218
17175,4,1142.14,44
17176,3,598.12,202
17177,1,62.95,505
17178,1,150.46,731
17179,6,1024.21,178
17180,11,1757.04,56
17181,3,359.77000000000004,57
17183,6,2691.96,8
17184,2,158.54000000000002,569
17185,3,138.91,592
17186,2,144.0,47
17187,2,416.01,227
17188,13,3151.48,11
17189,5,669.99,106
17190,5,798.15,59
17191,15,3091.51,28
17192,1,23.65,536
17193,9,2042.14,36
17194,2,624.0699999999999,361
17195,1,538.14,655
17196,1,272.2,428
17197,1,379.11,30
17198,3,596.1800000000001,24
17199,1,145.12,582
17200,3,174.16000000000003,387
17201,4,849.54,54
17202,1,135.15,421
17203,10,5040.06,36
17204,9,3736.31,175
17205,3,778.27,54
17206,1,204.24,53
17207,1,247.42,652
17208,1,109.5,396
17209,3,317.4,649
17210,1,247.32,393
17211,13,2869.77,27
17212,3,749.41,253
17213,13,2745.06,40
17214,6,394.32,60
17215,1,133.9,464
17216,1,28.6,554
17217,2,124.95,234
17218,18,3154.54,4
17219,2,240.04,32
17220,21,3458.25,24
17221,5,636.03,7
17222,6,1125.06,65
17223,3,293.2,310
17224,1,34.81,501
17225,1,103.1,582
17226,3,841.78,309
17227,12,1919.4,19
17228,13,2417.02,16
17229,2,230.35,96
17230,16,5474.54,264
17231,24,4312.88,12
17232,2,361.02,3
17233,3,376.28,35
17234,1,96.19,183
17235,8,959.09,25
17236,11,1059.91,13
17237,4,735.01,11
17238,32,5325.4,3
17239,4,493.8,313
17240,1,130.60000000000002,596
17241,12,1137.49,385
